Close,Date,High,Low,Market_cap,Name,Open,Ticker,Volume
4.348400115966797,2013-04-28T23:59:59.999Z,4.400279998779297,4.18464994430542,74636937.732,Litecoin,4.299829959869385,LTC,0
4.383900165557861,2013-04-29T23:59:59.999Z,4.573599815368652,4.225639820098877,75388963.842,Litecoin,4.366759777069092,LTC,0
4.29649019241333,2013-04-30T23:59:59.999Z,4.572380065917969,4.168960094451904,74020917.9127,Litecoin,4.403520107269287,LTC,0
3.8010098934173584,2013-05-01T23:59:59.999Z,4.356860160827637,3.520289897918701,65604596.3778,Litecoin,4.289539813995361,LTC,0
3.3719799518585205,2013-05-02T23:59:59.999Z,4.039299964904785,3.0071699619293213,58287978.8404,Litecoin,3.780019998550415,LTC,0
3.044909954071045,2013-05-03T23:59:59.999Z,3.4536099433898926,2.395940065383911,52694847.0708,Litecoin,3.390439987182617,LTC,0
3.4796199798583984,2013-05-04T23:59:59.999Z,3.638279914855957,2.895250082015991,60290867.7155,Litecoin,3.0322699546813965,LTC,0
3.5908899307250977,2013-05-05T23:59:59.999Z,3.692460060119629,3.346060037612915,62298185.4291,Litecoin,3.4931299686431885,LTC,0
3.3712499141693115,2013-05-06T23:59:59.999Z,3.781019926071167,3.1160199642181396,58594361.235,Litecoin,3.594219923019409,LTC,0
3.332740068435669,2013-05-07T23:59:59.999Z,3.406719923019409,2.9397900104522705,58051265.0352,Litecoin,3.3708701133728027,LTC,0
3.4092400074005127,2013-05-08T23:59:59.999Z,3.4911201000213623,3.2836201190948486,59508216.0152,Litecoin,3.2836201190948486,LTC,0
3.4161500930786133,2013-05-09T23:59:59.999Z,3.441689968109131,3.2948501110076904,59755569.092,Litecoin,3.399399995803833,LTC,0
3.4433400630950928,2013-05-10T23:59:59.999Z,3.6316399574279785,3.367189884185791,60358926.6612,Litecoin,3.4065299034118652,LTC,0
3.3489599227905273,2013-05-11T23:59:59.999Z,3.4798099994659424,3.300610065460205,58809512.5488,Litecoin,3.4603800773620605,LTC,0
3.2694499492645264,2013-05-12T23:59:59.999Z,3.4222400188446045,3.215869903564453,57513319.9785,Litecoin,3.362809896469116,LTC,0
3.2798399925231934,2013-05-13T23:59:59.999Z,3.373430013656616,3.1989500522613525,57790879.1952,Litecoin,3.260890007019043,LTC,0
2.8243000507354736,2013-05-14T23:59:59.999Z,3.331850051879883,2.7771999835968018,49847567.579,Litecoin,3.2810099124908447,LTC,0
2.9354500770568848,2013-05-15T23:59:59.999Z,3.0358200073242188,2.6392500400543213,51891652.211,Litecoin,2.8239901065826416,LTC,0
2.9191200733184814,2013-05-16T23:59:59.999Z,2.96766996383667,2.685110092163086,51685880.3376,Litecoin,2.9297399520874023,LTC,0
3.1860899925231934,2013-05-17T23:59:59.999Z,3.335330009460449,2.87076997756958,56498073.7257,Litecoin,2.8914198875427246,LTC,0
3.2949299812316895,2013-05-18T23:59:59.999Z,3.3637499809265137,3.130880117416382,58518793.7122,Litecoin,3.1986498832702637,LTC,0
3.303489923477173,2013-05-19T23:59:59.999Z,3.4123098850250244,3.187880039215088,58760676.4145,Litecoin,3.3020501136779785,LTC,0
3.18176007270813,2013-05-20T23:59:59.999Z,3.3233399391174316,3.150049924850464,56682748.951,Litecoin,3.314850091934204,LTC,0
3.086750030517578,2013-05-21T23:59:59.999Z,3.215970039367676,3.040910005569458,55073034.1595,Litecoin,3.1932599544525146,LTC,0
3.120759963989258,2013-05-22T23:59:59.999Z,3.1352899074554443,3.0311899185180664,55766901.417,Litecoin,3.091909885406494,LTC,0
3.1814401149749756,2013-05-23T23:59:59.999Z,3.186460018157959,3.090790033340454,56949220.3738,Litecoin,3.1185200214385986,LTC,0
3.1794800758361816,2013-05-24T23:59:59.999Z,3.185499906539917,3.0365800857543945,57017468.5839,Litecoin,3.1701300144195557,LTC,0
3.118690013885498,2013-05-25T23:59:59.999Z,3.1954500675201416,3.0547900199890137,56026342.7178,Litecoin,3.1877501010894775,LTC,0
3.2488999366760254,2013-05-26T23:59:59.999Z,3.32738995552063,3.0873000621795654,58457958.0306,Litecoin,3.124109983444214,LTC,0
